;Unnamed: 0;entry_type_num;PROX;REPHRASE;DEL;ADD;EXAMPLE;EXPLAIN;EXPLICIT;REORDER;SPLIT
83;83;1;0;1;1;0;0;0;0;0;0
84;84;1;1;1;1;0;0;0;0;0;0
85;85;2;0;1;1;0;0;0;0;1;1
86;86;2;0;1;0;1;0;0;0;1;1
87;87;1;0;1;1;0;1;0;0;0;0
88;88;1;0;1;0;0;0;0;0;0;0
89;89;4;0;1;0;1;0;0;0;1;1
90;90;5;0;0;1;0;0;0;0;0;0
91;91;1;0;1;1;0;0;0;0;0;0
92;92;1;0;1;0;1;0;0;0;0;0
93;93;5;0;0;1;0;0;0;0;0;0
94;94;5;0;0;1;0;0;0;0;0;0
95;95;5;0;0;1;0;0;0;0;0;0
96;96;5;0;0;1;0;0;0;0;0;0
97;97;5;0;0;1;0;0;0;0;0;0
98;98;1;0;1;1;0;0;0;0;0;0
99;99;1;1;1;1;0;0;0;0;0;0
100;100;1;0;1;1;0;0;0;0;0;0
101;101;5;0;0;1;0;0;0;0;0;0
102;102;1;0;1;1;0;0;0;0;0;0
103;103;1;0;1;1;0;0;0;0;0;0
104;104;5;0;0;1;0;0;0;0;0;0
105;105;5;0;0;1;0;0;0;0;0;0
106;106;1;1;1;1;0;0;0;0;1;0
107;107;6;0;0;0;1;0;0;0;0;0
108;108;6;0;0;0;1;0;0;0;0;0
109;109;6;0;0;0;1;0;0;0;0;0
110;110;6;0;0;0;1;0;0;0;0;0
111;111;6;0;0;0;1;0;0;0;0;0
112;112;6;0;0;0;1;0;0;0;0;0
113;113;6;0;0;0;1;0;0;0;0;0
114;114;6;0;0;0;1;0;0;0;0;0
115;115;6;0;0;0;1;0;0;0;0;0
116;116;6;0;0;0;1;0;0;0;0;0
117;117;6;0;0;0;1;0;0;0;0;0
118;118;6;0;0;0;1;0;0;0;0;0
119;119;6;0;0;0;1;0;0;0;0;0
120;120;6;0;0;0;1;0;0;0;0;0
121;121;6;0;0;0;1;0;0;0;0;0
122;122;6;0;0;0;1;0;0;0;0;0
123;123;6;0;0;0;1;0;0;0;0;0
124;124;5;0;0;1;0;0;0;0;0;0
125;125;5;0;0;1;0;0;0;0;0;0
126;126;1;0;1;1;0;0;0;1;1;0
127;127;1;1;1;1;0;0;0;0;0;0
128;128;1;0;1;1;0;0;0;0;1;0
129;129;5;0;0;1;0;0;0;0;0;0
130;130;5;0;0;1;0;0;0;0;0;0
131;131;1;0;1;0;0;0;0;0;0;0
132;132;2;1;1;0;1;0;0;0;1;1
133;133;2;0;1;0;1;0;0;0;0;1
134;134;1;0;1;1;0;0;0;0;0;0
135;135;1;0;1;0;0;0;0;0;0;0
136;136;1;0;1;0;1;0;0;0;0;0
137;137;2;0;1;0;0;0;0;0;1;1
138;138;1;0;1;0;0;0;0;0;0;0
139;139;1;0;1;1;0;0;0;0;0;0
140;140;5;0;0;1;0;0;0;0;0;0
141;141;5;0;0;1;0;0;0;0;0;0
142;142;1;1;1;1;0;0;0;0;0;0
143;143;2;1;1;0;0;0;0;0;1;1
144;144;2;0;1;0;1;0;0;0;1;1
145;145;5;0;0;1;0;0;0;0;0;0
146;146;1;1;1;1;0;0;0;0;0;0
147;147;5;0;0;1;0;0;0;0;0;0
148;148;5;0;0;1;0;0;0;0;0;0
149;149;5;0;0;1;0;0;0;0;0;0
150;150;1;1;1;1;0;0;0;0;1;0
151;151;1;0;1;1;0;0;0;1;0;0
152;152;1;1;1;1;0;0;0;0;0;0
153;153;5;0;0;1;0;0;0;0;0;0
154;154;5;0;0;1;0;0;0;0;0;0
155;155;5;0;0;1;0;0;0;0;0;0
156;156;5;0;0;1;0;0;0;0;0;0
157;157;5;0;0;1;0;0;0;0;0;0
158;158;5;0;0;1;0;0;0;0;0;0
159;159;5;0;0;1;0;0;0;0;0;0
160;160;5;0;0;1;0;0;0;0;0;0
161;161;2;0;1;0;1;0;0;0;1;1
162;162;5;0;0;1;0;0;0;0;0;0
163;163;5;0;0;1;0;0;0;0;0;0
164;164;5;0;0;1;0;0;0;0;0;0
165;165;5;0;0;1;0;0;0;0;0;0
166;166;2;0;1;1;0;0;0;0;1;1
167;167;1;0;1;0;0;0;0;0;1;0
168;168;1;0;1;0;0;0;0;1;1;0
169;169;1;0;1;0;0;0;0;1;1;0
170;170;6;0;0;0;1;0;0;0;0;0
171;171;6;0;0;0;1;0;0;0;0;0
172;172;6;0;0;0;1;0;0;0;0;0
173;173;2;0;1;1;0;0;0;1;1;1
174;174;1;0;1;0;0;0;0;0;1;0
175;175;1;0;1;1;0;0;0;0;0;0
176;176;1;0;1;1;0;0;0;0;0;0
177;177;2;0;1;0;1;0;0;1;0;1
178;178;2;0;1;0;0;0;0;1;1;1
179;179;1;0;1;0;0;0;0;0;1;0
180;180;1;0;1;0;0;0;1;0;1;0
181;181;2;0;1;0;1;0;0;1;1;1
182;182;2;1;1;0;0;0;0;0;1;1
183;183;1;0;1;1;0;0;0;0;0;0
184;184;1;0;1;0;0;0;0;0;1;0
185;185;1;0;1;0;0;0;0;1;1;0
186;186;2;0;1;0;1;0;0;0;1;1
187;187;1;0;1;0;0;0;0;0;0;0
188;188;1;0;1;0;1;0;0;1;1;0
189;189;1;1;1;0;0;0;0;0;1;0
190;190;2;0;1;0;1;1;0;0;1;1
191;191;1;0;1;0;0;0;0;1;1;0
192;192;2;0;1;1;0;0;0;1;1;1
193;193;1;0;1;0;0;0;0;0;1;0
194;194;1;0;1;0;1;0;0;0;1;0
195;195;1;0;1;0;0;0;0;0;1;0
196;196;1;0;1;1;0;0;0;0;0;0
197;197;1;0;1;0;1;0;0;0;1;0
198;198;1;0;1;1;0;0;0;1;0;0
199;199;1;0;1;1;0;0;0;0;0;0
200;200;2;0;1;0;1;0;0;1;1;1
201;201;2;1;1;0;1;0;0;1;1;1
202;202;1;0;1;0;0;0;0;0;1;0
203;203;1;0;1;0;0;0;0;0;1;0
204;204;1;0;1;0;0;0;0;0;1;0
205;205;2;1;1;1;0;0;0;1;1;1
206;206;1;1;1;1;0;0;0;1;1;0
207;207;2;0;1;0;1;0;0;0;1;1
208;208;1;0;1;0;1;0;0;1;1;0
209;209;2;1;1;0;1;0;0;0;1;1
210;210;1;0;1;0;1;0;0;0;1;0
211;211;2;1;1;0;1;0;0;1;1;1
212;212;1;1;1;0;1;0;0;1;0;0
213;213;1;1;1;0;0;0;0;1;1;0
214;214;2;1;1;0;1;0;0;1;1;1
215;215;1;1;1;0;1;0;0;0;0;0
216;216;1;1;1;0;1;0;0;1;1;0
217;217;1;0;1;0;0;0;0;0;0;0
218;218;1;1;1;0;1;0;0;1;1;0
219;219;2;1;1;0;1;0;0;1;1;1
220;220;1;0;1;0;1;0;0;0;1;0
221;221;1;0;1;0;1;0;0;1;1;0
222;222;1;1;1;0;1;0;0;1;0;0
223;223;1;0;1;0;0;0;0;0;1;0
224;224;2;1;1;0;1;0;0;1;1;1
225;225;1;0;1;0;0;0;1;1;1;0
226;226;5;0;0;1;0;0;0;0;0;0
227;227;1;1;1;0;1;0;0;0;0;0
228;228;1;1;1;1;0;0;0;0;1;0
229;229;2;0;1;1;0;0;0;0;0;1
230;230;2;0;1;0;1;0;0;1;1;1
231;231;1;1;1;0;0;0;0;0;1;0
232;232;2;1;1;0;1;0;0;1;1;1
233;233;2;1;1;0;1;0;0;0;1;1
234;234;2;0;1;0;1;0;0;1;1;1
235;235;2;0;1;0;1;0;0;0;1;1
236;236;2;1;1;0;0;0;0;0;0;1
237;237;1;0;1;0;0;0;0;1;1;0
238;238;1;0;1;1;0;0;0;0;1;0
239;239;1;1;1;1;0;0;0;0;1;0
240;240;2;0;1;1;0;0;0;1;0;1
241;241;2;0;1;0;1;0;0;0;1;1
242;242;1;0;0;0;0;0;0;0;0;0
243;243;2;0;1;0;0;0;0;1;0;1
244;244;1;1;1;0;0;0;0;0;1;0
245;245;2;0;1;0;1;0;0;1;0;1
246;246;2;0;1;0;1;0;0;1;0;1
247;247;1;0;1;0;0;0;0;0;1;0
248;248;1;0;1;0;0;0;0;0;1;0
249;249;5;0;0;1;0;0;0;0;0;0
250;250;1;0;1;0;0;0;0;0;0;0
251;251;2;0;1;0;1;0;0;1;1;1
252;252;2;0;1;0;1;0;0;0;1;1
253;253;1;0;1;1;0;0;0;0;1;0
254;254;1;0;1;0;0;0;0;0;1;0
255;255;5;0;0;1;0;0;0;0;0;0
256;256;5;0;0;1;0;0;0;0;0;0
257;257;2;0;1;0;1;0;0;0;1;1
258;258;1;0;1;0;0;0;0;0;1;0
259;259;1;0;1;0;0;0;0;0;1;0
260;260;6;0;0;0;1;0;0;0;0;0
261;261;2;1;1;1;0;0;0;0;1;1
262;262;1;0;1;0;0;0;0;0;1;0
263;263;2;0;1;0;1;0;0;0;1;1
264;264;1;0;1;0;0;0;0;0;1;0
265;265;2;0;1;1;0;0;0;0;1;1
266;266;5;0;0;1;0;0;0;0;0;0
267;267;2;0;1;0;0;0;1;1;1;1
268;268;1;0;1;1;0;0;0;0;1;0
269;269;1;0;1;0;1;0;0;0;0;0
270;270;5;0;0;1;0;0;0;0;0;0
271;271;1;0;1;1;0;0;0;0;0;0
272;272;5;0;0;1;0;0;0;0;0;0
273;273;5;0;0;1;0;0;0;0;0;0
274;274;5;0;0;1;0;0;0;0;0;0
275;275;5;0;0;1;0;0;0;0;0;0
276;276;5;0;0;1;0;0;0;0;0;0
277;277;5;0;0;1;0;0;0;0;0;0
278;278;2;0;1;1;0;0;0;1;1;1
279;279;5;0;0;1;0;0;0;0;0;0
280;280;1;0;1;0;1;0;0;0;0;0
281;281;5;0;0;1;0;0;0;0;0;0
282;282;1;0;1;0;1;0;0;0;0;0
283;283;2;0;1;0;0;0;0;0;1;1
284;284;5;0;0;1;0;0;0;0;0;0
285;285;1;0;1;0;0;0;0;1;1;0
286;286;2;0;1;0;1;0;0;0;1;1
287;287;1;1;1;0;1;0;0;1;1;0
288;288;1;0;1;1;0;0;0;0;1;0
289;289;1;1;1;1;0;0;0;0;0;0
290;290;1;0;1;0;0;0;0;0;0;0
291;291;1;0;1;0;0;0;0;0;1;0
292;292;1;0;0;0;0;0;0;0;0;0
293;293;2;0;1;0;0;0;0;0;1;1
294;294;1;0;1;1;0;0;0;0;1;0
295;295;1;0;1;1;0;0;0;1;0;0
296;296;2;0;1;0;0;0;0;0;1;1
297;297;1;0;0;0;0;0;0;0;0;0
298;298;1;0;1;0;0;0;0;0;0;0
299;299;1;0;1;0;0;0;0;0;0;0
300;300;2;0;1;1;0;0;0;1;0;1
301;301;1;0;1;0;0;0;0;0;1;0
302;302;1;1;1;0;0;0;0;0;1;0
303;303;6;0;0;0;1;0;0;0;0;0
304;304;6;0;0;0;1;0;0;0;0;0
305;305;6;0;0;0;1;0;0;0;0;0
306;306;6;0;0;0;1;0;0;0;0;0
307;307;6;0;0;0;1;0;0;0;0;0
308;308;6;0;0;0;1;0;0;0;0;0
309;309;6;0;0;0;1;0;0;0;0;0
310;310;6;0;0;0;1;0;0;0;0;0
311;311;6;0;0;0;1;0;0;0;0;0
312;312;6;0;0;0;1;0;0;0;0;0
313;313;6;0;0;0;1;0;0;0;0;0
314;314;6;0;0;0;1;0;0;0;0;0
315;315;6;0;0;0;1;0;0;0;0;0
316;316;6;0;0;0;1;0;0;0;0;0
317;317;5;0;0;1;0;0;0;0;0;0
318;318;5;0;0;1;0;0;0;0;0;0
319;319;5;0;0;1;0;0;0;0;0;0
320;320;5;0;0;1;0;0;0;0;0;0
321;321;1;1;1;1;0;0;0;0;1;0
322;322;2;0;1;0;1;0;0;1;1;1
323;323;2;0;1;1;0;0;0;1;1;1
324;324;5;0;0;1;0;0;0;0;0;0
325;325;2;0;1;0;1;0;0;1;1;1
326;326;5;0;0;1;0;0;0;0;0;0
327;327;5;0;0;1;0;0;0;0;0;0
328;328;1;1;1;1;0;0;0;0;0;0
329;329;1;0;1;1;0;0;0;0;1;0
330;330;5;0;0;1;0;0;0;0;0;0
331;331;5;0;0;1;0;0;0;0;0;0
332;332;5;0;0;1;0;0;0;0;0;0
333;333;5;0;0;1;0;0;0;0;0;0
334;334;1;0;1;1;0;0;0;0;0;0
335;335;2;1;1;0;1;0;0;0;1;1
336;336;5;0;0;1;0;0;0;0;0;0
337;337;1;0;1;0;0;0;0;0;1;0
338;338;5;0;0;1;0;0;0;0;0;0
339;339;5;0;0;1;0;0;0;0;0;0
340;340;2;0;1;1;0;0;0;1;1;1
341;341;5;0;0;1;0;0;0;0;0;0
342;342;2;0;1;0;1;0;0;0;0;1
343;343;1;1;1;1;0;0;0;0;1;0
344;344;1;1;1;1;0;0;0;1;0;0
345;345;2;0;1;0;1;0;0;1;0;1
346;346;1;0;1;1;0;0;0;0;0;0
347;347;2;0;1;1;0;0;0;0;1;1
348;348;5;0;0;1;0;0;0;0;0;0
349;349;2;0;1;0;0;0;0;1;0;1
350;350;2;1;1;0;1;0;0;1;0;1
351;351;5;0;0;1;0;0;0;0;0;0
352;352;5;0;0;1;0;0;0;0;0;0
353;353;5;0;0;1;0;0;0;0;0;0
354;354;5;0;0;1;0;0;0;0;0;0
355;355;5;0;0;1;0;0;0;0;0;0
356;356;5;0;0;1;0;0;0;0;0;0
357;357;5;0;0;1;0;0;0;0;0;0
358;358;5;0;0;1;0;0;0;0;0;0
359;359;5;0;0;1;0;0;0;0;0;0
360;360;5;0;0;1;0;0;0;0;0;0
361;361;5;0;0;1;0;0;0;0;0;0
362;362;5;0;0;1;0;0;0;0;0;0
363;363;6;0;0;0;1;0;0;0;0;0
364;364;6;0;0;0;1;0;0;0;0;0
365;365;6;0;0;0;1;0;0;0;0;0
366;366;2;0;1;1;0;0;0;0;1;1
367;367;1;0;1;1;0;0;0;0;0;0
368;368;1;0;1;1;0;0;0;0;0;0
369;369;1;0;1;0;0;0;0;0;1;0
370;370;1;0;1;0;1;0;0;0;1;0
371;371;5;0;0;1;0;0;0;0;0;0
372;372;1;1;1;0;0;0;0;0;0;0
373;373;2;0;1;0;0;0;0;1;1;1
374;374;1;0;1;1;0;0;0;0;1;0
375;375;1;1;1;1;0;0;0;0;0;0
376;376;1;0;1;1;0;0;0;0;0;0
377;377;5;0;0;1;0;0;0;0;0;0
378;378;5;0;0;1;0;0;0;0;0;0
379;379;5;0;0;1;0;0;0;0;0;0
380;380;2;1;1;0;0;0;0;0;1;1
381;381;2;0;1;0;1;0;0;1;0;1
382;382;5;0;0;1;0;0;0;0;0;0
383;383;2;1;1;1;0;0;0;0;1;1
384;384;1;0;1;0;0;0;0;0;0;0
385;385;2;1;1;1;0;0;0;1;0;1
386;386;5;0;0;1;0;0;0;0;0;0
387;387;5;0;0;1;0;0;0;0;0;0
388;388;1;0;1;1;0;0;0;0;1;0
389;389;5;0;0;1;0;0;0;0;0;0
390;390;5;0;0;1;0;0;0;0;0;0
391;391;1;0;1;0;0;0;0;0;1;0
392;392;1;0;1;1;0;0;0;0;1;0
393;393;1;0;1;0;1;0;0;0;0;0
394;394;2;1;1;0;0;0;0;1;1;1
395;395;1;1;1;0;0;0;0;1;1;0
396;396;1;0;1;0;1;0;0;0;0;0
397;397;2;0;1;1;0;0;0;0;1;1
398;398;1;1;1;1;0;0;0;0;0;0
399;399;1;1;1;1;0;0;0;0;0;0
400;400;5;0;0;1;0;0;0;0;0;0
401;401;1;0;1;1;0;0;0;1;1;0
402;402;1;0;1;1;0;0;0;0;1;0
403;403;2;0;1;0;1;0;0;1;1;1
404;404;2;0;1;0;1;0;0;1;1;1
405;405;1;0;1;1;0;0;0;0;0;0
406;406;1;0;1;0;0;0;0;0;1;0
407;407;5;0;0;1;0;0;0;0;0;0
408;408;2;0;1;0;1;0;0;0;0;1
409;409;1;0;1;0;0;0;0;0;1;0
410;410;2;0;1;0;1;0;0;0;0;1
411;411;1;0;1;1;0;0;0;0;1;0
412;412;1;0;1;0;0;0;0;0;1;0
413;413;2;0;1;0;1;0;0;0;1;1
414;414;6;0;0;0;1;0;0;0;0;0
415;415;6;0;0;0;1;0;0;0;0;0
416;416;6;0;0;0;1;0;0;0;0;0
417;417;6;0;0;0;1;0;0;0;0;0
418;418;1;1;1;0;1;0;0;0;1;0
419;419;5;0;0;1;0;0;0;0;0;0
420;420;1;0;1;1;0;0;0;0;1;0
421;421;2;0;1;1;0;0;0;0;1;1
422;422;2;0;1;0;0;0;0;1;1;1
423;423;1;0;1;0;0;0;0;0;1;0
424;424;2;0;1;0;1;0;0;0;1;1
425;425;1;0;1;0;0;0;0;0;1;0
426;426;2;0;1;1;0;0;0;0;1;1
427;427;1;1;1;1;0;0;0;0;0;0
428;428;1;0;1;0;0;0;0;1;1;0
429;429;1;0;1;1;0;0;0;0;0;0
430;430;1;0;1;0;1;0;0;1;0;0
431;431;1;0;1;1;0;0;0;0;1;0
432;432;1;0;0;0;0;0;0;0;1;0
433;433;5;0;0;1;0;0;0;0;0;0
434;434;2;1;1;0;0;0;0;1;1;1
435;435;2;1;1;1;0;0;0;0;0;1
436;436;1;0;1;0;0;0;0;0;1;0
437;437;1;0;1;0;1;0;0;0;1;0
438;438;2;0;1;0;1;0;0;1;1;1
439;439;1;1;1;1;0;0;0;0;0;0
440;440;1;1;1;1;0;0;0;1;0;0
441;441;1;0;1;0;0;0;0;0;0;0
442;442;1;0;1;1;0;0;0;0;0;0
443;443;1;0;1;0;0;0;0;0;1;0
444;444;1;0;1;0;0;0;0;0;1;0
445;445;5;0;0;1;0;0;0;0;0;0
446;446;5;0;0;1;0;0;0;0;0;0
447;447;5;0;0;1;0;0;0;0;0;0
448;448;5;0;0;1;0;0;0;0;0;0
449;449;3;1;1;1;0;0;0;0;1;0
450;450;5;0;0;1;0;0;0;0;0;0
451;451;5;0;0;1;0;0;0;0;0;0
452;452;2;0;1;0;1;0;0;0;0;1
453;453;5;0;0;1;0;0;0;0;0;0
454;454;1;1;1;1;0;0;0;1;1;0
455;455;1;0;1;1;0;0;0;0;1;0
456;456;1;0;1;0;0;0;0;0;0;0
457;457;2;0;1;0;0;0;0;0;1;1
458;458;5;0;0;1;0;0;0;0;0;0
459;459;1;1;1;1;0;0;0;0;0;0
460;460;2;0;1;0;1;0;0;1;1;1
461;461;5;0;0;1;0;0;0;0;0;0
462;462;5;0;0;1;0;0;0;0;0;0
463;463;5;0;0;1;0;0;0;0;0;0
464;464;5;0;0;1;0;0;0;0;0;0
465;465;1;0;1;1;0;0;0;1;1;0
466;466;1;0;1;0;0;0;0;0;1;0
467;467;6;0;0;0;1;0;0;0;0;0
468;468;6;0;0;0;1;0;0;0;0;0
469;469;6;0;0;0;1;0;0;0;0;0
470;470;6;0;0;0;1;0;0;0;0;0
471;471;2;0;1;0;1;0;0;0;1;1
472;472;1;0;1;0;0;0;0;0;0;0
473;473;2;0;1;0;1;0;0;1;1;1
474;474;1;0;1;0;0;0;0;0;0;0
475;475;1;0;1;0;0;0;0;0;0;0
476;476;1;0;1;0;0;0;0;0;0;0
477;477;1;0;1;0;0;0;0;0;0;0
478;478;1;0;1;0;0;0;0;0;0;0
479;479;2;0;1;0;0;0;0;0;1;1
480;480;1;0;1;0;0;0;0;0;1;0
481;481;1;0;1;1;0;0;0;0;1;0
482;482;1;0;1;0;0;0;0;0;0;0
483;483;1;0;1;0;0;0;0;0;0;0
484;484;2;0;1;1;0;0;0;1;1;1
485;485;1;1;1;0;0;0;0;1;1;0
486;486;1;1;1;0;1;0;0;0;1;0
487;487;1;0;1;1;0;0;0;0;0;0
488;488;1;1;1;1;0;0;0;0;0;0
489;489;1;0;1;0;1;0;0;0;0;0
490;490;2;0;1;0;0;0;0;1;1;1
491;491;1;0;1;1;0;0;0;0;0;0
492;492;1;0;1;1;0;0;0;0;0;0
493;493;1;0;1;0;0;0;0;0;0;0
494;494;1;1;1;0;1;0;0;0;0;0
495;495;1;0;1;0;0;0;0;0;1;0
496;496;4;0;1;1;0;0;0;0;0;1
497;497;1;0;1;0;1;0;0;0;0;0
498;498;1;0;1;1;0;0;0;0;0;0
499;499;1;0;1;0;0;0;0;0;1;0
500;500;5;0;0;1;0;0;0;0;0;0
501;501;5;0;0;1;0;0;0;0;0;0
502;502;5;0;0;1;0;0;0;0;0;0
503;503;2;0;1;0;1;0;0;0;1;1
504;504;1;0;1;1;0;0;0;0;0;0
505;505;5;0;0;1;0;0;0;0;0;0
506;506;1;0;1;1;0;0;0;0;1;0
507;507;1;0;0;0;0;0;0;0;0;0
508;508;1;0;0;0;0;0;0;0;0;0
509;509;2;1;1;0;1;0;0;0;1;1
510;510;1;0;0;0;1;0;0;0;0;0
511;511;5;0;0;1;0;0;0;0;0;0
512;512;2;0;1;0;1;0;0;1;0;1
513;513;1;0;1;0;0;0;0;0;0;0
514;514;1;0;1;1;0;0;0;0;0;0
515;515;1;1;1;0;0;0;0;0;1;0
516;516;1;0;1;0;0;0;0;0;0;0
517;517;1;0;0;0;0;0;0;0;0;0
518;518;1;1;1;0;0;0;0;0;1;0
519;519;1;0;1;0;0;0;0;0;1;0
520;520;1;0;1;0;0;0;0;0;1;0
521;521;1;0;1;0;0;0;0;0;0;0
522;522;1;0;1;0;0;0;0;0;0;0
523;523;1;0;0;0;0;0;0;0;0;0
524;524;6;0;0;0;1;0;0;0;0;0
525;525;1;0;1;0;1;0;0;1;1;0
526;526;2;0;1;0;1;0;0;1;1;1
527;527;1;1;1;0;0;0;0;1;0;0
528;528;1;1;1;1;0;0;0;0;0;0
529;529;1;1;1;0;0;0;0;0;0;0
530;530;5;0;0;1;0;0;0;0;0;0
531;531;5;0;0;1;0;0;0;0;0;0
532;532;5;0;0;1;0;0;0;0;0;0
533;533;5;0;0;1;0;0;0;0;0;0
534;534;1;0;1;0;1;0;0;0;0;0
535;535;5;0;0;1;0;0;0;0;0;0
536;536;1;0;1;0;1;0;0;0;1;0
537;537;1;0;0;1;0;0;0;0;0;0
538;538;1;0;1;0;1;0;0;0;1;0
539;539;5;0;0;1;0;0;0;0;0;0
540;540;1;0;1;1;0;0;0;0;0;0
541;541;2;0;1;0;1;0;0;0;1;1
542;542;1;1;1;1;0;0;0;0;0;0
543;543;1;1;1;1;0;0;0;0;1;0
544;544;5;0;0;1;0;0;0;0;0;0
545;545;5;0;0;1;0;0;0;0;0;0
546;546;5;0;0;1;0;0;0;0;0;0
547;547;5;0;0;1;0;0;0;0;0;0
548;548;5;0;0;1;0;0;0;0;0;0
549;549;5;0;0;1;0;0;0;0;0;0
550;550;2;1;1;1;0;0;0;1;1;1
551;551;1;0;1;0;0;0;0;0;1;0
552;552;5;0;0;1;0;0;0;0;0;0
553;553;2;0;1;1;0;0;0;0;0;1
554;554;1;1;1;1;0;0;0;0;0;0
555;555;5;0;0;1;0;0;0;0;0;0
556;556;1;1;1;1;0;0;0;0;1;0
557;557;2;0;1;0;0;0;0;0;1;1
558;558;3;1;1;1;0;0;0;0;0;0
559;559;2;0;1;0;1;0;0;0;0;1
560;560;5;0;0;1;0;0;0;0;0;0
561;561;2;0;1;0;1;0;0;0;0;1
562;562;5;0;0;1;0;0;0;0;0;0
563;563;2;0;1;0;0;0;0;1;1;1
564;564;6;0;0;0;1;0;0;0;0;0
565;565;6;0;0;0;1;0;0;0;0;0
566;566;6;0;0;0;1;0;0;0;0;0
567;567;6;0;0;0;1;0;0;0;0;0
568;568;6;0;0;0;1;0;0;0;0;0
569;569;6;0;0;0;1;0;0;0;0;0
570;570;6;0;0;0;1;0;0;0;0;0
571;571;2;0;1;0;1;0;0;1;0;1
572;572;1;0;1;0;1;0;0;0;0;0
573;573;2;0;1;0;0;0;0;0;1;1
574;574;1;0;1;0;0;0;0;0;1;0
575;575;1;0;1;0;0;0;0;0;1;0
576;576;2;0;1;0;0;0;0;0;1;1
